gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
1562-0,1476475537241.0,38,far,target,148,2,50,1,3,distr2,335,56,50,3,2,distr1,72,38,50,2,1,26,31,65,True,1476475535913.0,speaker,grey,354.0,1.0,1,4,4.0,1.0,human
2730-a,1476990570588.0,38,far,target,202,85,50,2,1,distr1,144,8,50,1,3,distr2,350,15,50,3,2,29,37,32,True,1476990569667.0,speaker,blue,454.0,1.0,1,4,4.0,1.0,human
3802-d,1477003455455.0,31,far,target,117,59,50,1,2,distr1,301,93,50,3,3,distr2,234,22,50,2,1,101,54,29,True,1477003453855.0,speaker,green,123.0,1.0,1,5,5.0,1.0,human
9318-7,1476478452896.0,11,far,target,165,30,50,1,1,distr1,276,42,50,2,2,distr2,45,42,50,3,3,43,29,61,True,1476478429062.0,speaker,not purple and not brown,319.0,1.0,5,20,11.0,2.0,human
3596-8,1476492632958.0,27,split,target,186,60,50,3,3,distr1,178,84,50,1,2,distr2,69,50,50,2,1,13,38,34,True,1476492631010.0,speaker,darker,767.0,1.0,1,6,6.0,1.0,human
9290-6,1477002932469.0,8,far,target,320,80,50,3,1,distr1,166,81,50,1,3,distr2,185,50,50,2,2,64,56,22,True,1477002931221.0,speaker,pink,418.0,1.0,1,4,4.0,1.0,human
2406-5,1476992171422.0,5,far,target,1,70,50,2,1,distr1,252,14,50,3,3,distr2,76,61,50,1,2,34,65,58,True,1476992170347.0,speaker,red,586.0,1.0,1,3,3.0,1.0,human
3322-8,1476988829722.0,50,split,target,63,14,50,1,2,distr2,58,73,50,2,1,distr1,32,45,50,3,3,19,27,29,True,1476988827342.0,speaker,gray (not brown),239.0,1.0,3,12,9.0,2.0,human
4080-f,1476996965041.0,50,split,distr1,254,82,50,1,2,target,234,68,50,3,1,distr2,13,63,50,2,3,6,48,49,False,1476996953258.0,speaker,was a pleasure,294.0,0.0,3,12,8.0,1.0,human
6803-b,1476994172580.0,43,close,target,212,5,50,2,2,distr2,237,31,50,1,3,distr1,228,7,50,3,1,6,19,18,True,1476994168879.0,speaker,"the target is gray, it has the least purple in it",370.0,1.0,11,38,21.0,4.0,human
1420-4,1476499932190.0,46,close,target,92,99,50,2,2,distr2,70,45,50,1,3,distr1,108,43,50,3,1,18,19,12,True,1476499925011.0,speaker,bright,943.0,1.0,1,6,6.0,1.0,human
8235-6,1459877895321.0,43,split,target,231,32,50,3,1,distr1,206,39,50,1,2,distr2,354,47,50,2,3,15,34,44,True,1459877893340.0,speaker,purple,968.0,1.0,1,6,6.0,1.0,human
8333-5,1476990628633.0,50,close,distr2,262,60,50,2,1,target,273,99,50,3,3,distr1,227,64,50,1,2,16,7,12,False,1476990625671.0,speaker,Lighter purple,496.0,0.0,2,13,13.0,2.0,human
6158-c,1476990055452.0,31,close,target,88,39,50,2,2,distr1,124,96,50,1,3,distr2,102,74,50,3,1,19,14,6,True,1476990047461.0,speaker,dullest,339.0,1.0,1,7,7.0,1.0,human
0856-3,1476495875516.0,41,split,target,163,54,50,2,2,distr1,134,44,50,3,1,distr2,10,92,50,1,3,12,67,69,True,1476495863890.0,speaker,blueish green,491.0,1.0,2,12,12.0,2.0,human
8535-b,1476992912441.0,18,split,target,87,3,50,2,3,distr1,219,14,50,1,1,distr2,57,50,50,3,2,16,29,46,True,1476992907609.0,speaker,not the purple or yellow,425.0,1.0,5,20,12.0,2.0,human
4188-6,1476496751240.0,19,close,target,218,61,50,2,3,distr2,251,16,50,3,2,distr1,262,45,50,1,1,18,17,15,True,1476496748536.0,speaker,blue,29.0,1.0,1,4,4.0,1.0,human
3110-b,1476990721918.0,20,split,target,213,22,50,2,2,distr1,300,2,50,1,1,distr2,354,93,50,3,3,15,42,30,True,1476990717862.0,speaker,cauliflower.  not red and not greyish,522.0,1.0,6,30,21.0,3.0,human
2457-4,1476469435586.0,7,far,target,123,90,50,3,3,distr2,88,15,50,2,1,distr1,2,90,50,1,2,85,29,48,True,1476469433915.0,speaker,brite green,663.0,1.0,2,10,10.0,2.0,human
9850-2,1476499957809.0,4,close,target,124,53,50,2,1,distr1,154,28,50,3,3,distr2,113,35,50,1,2,18,7,13,True,1476499947900.0,speaker,"not hazy green, or dingy green.  it's the regular green",814.0,1.0,10,43,31.0,6.0,human
4741-4,1476993746931.0,2,far,target,134,73,50,1,2,distr2,299,21,50,2,3,distr1,151,2,50,3,1,35,77,23,True,1476993741846.0,speaker,green,199.0,1.0,1,5,5.0,1.0,human
6994-f,1476989505945.0,44,split,target,246,7,50,1,3,distr2,64,97,50,2,2,distr1,271,0,50,3,1,9,54,43,True,1476989502325.0,speaker,bright grey,266.0,1.0,2,10,10.0,2.0,human
4793-9,1476483982003.0,1,far,target,250,72,50,3,2,distr2,14,55,50,2,1,distr1,88,36,50,1,3,86,47,50,True,1476483967584.0,listener,hello,799.0,1.0,1,5,5.0,1.0,human
1891-2,1476991559014.0,50,far,target,289,80,50,3,3,distr2,144,49,50,2,2,distr1,343,41,50,1,1,24,56,71,True,1476991560337.0,listener,awesome job too :) this was a hard set btw,425.0,1.0,9,31,20.0,5.0,human
6207-d,1459897131155.0,37,split,target,256,40,50,3,2,distr1,228,74,50,1,1,distr2,272,1,50,2,3,10,28,33,True,1459897129277.0,speaker,purple,2.0,1.0,1,6,6.0,1.0,human
1406-5,1476503785642.0,20,close,target,272,28,50,2,3,distr1,284,36,50,3,2,distr2,304,54,50,1,1,5,13,9,True,1476503752890.0,listener,sory,286.0,1.0,1,4,4.0,1.0,human
6010-a,1476997803854.0,19,close,target,194,9,50,2,1,distr2,228,3,50,1,2,distr1,56,2,50,3,3,9,8,7,True,1476997800833.0,speaker,blueish grey,286.0,1.0,2,11,11.0,2.0,human
8320-3,1476988995088.0,33,far,target,292,31,50,2,3,distr2,232,73,50,1,1,distr1,187,0,50,3,2,25,22,35,True,1476988993394.0,speaker,purple,231.0,1.0,1,6,6.0,1.0,human
9148-7,1476460529729.0,28,far,target,322,38,50,3,3,distr2,239,5,50,2,1,distr1,269,75,50,1,2,22,22,29,True,1476460527421.0,speaker,pink,217.0,1.0,1,4,4.0,1.0,human
2891-d,1476999010464.0,41,far,target,133,41,50,3,1,distr1,74,80,50,2,3,distr2,223,12,50,1,2,22,38,52,True,1476999009089.0,speaker,seafoam green,258.0,1.0,2,12,12.0,2.0,human
3059-d,1476494401176.0,37,split,target,189,97,50,3,2,distr1,172,44,50,2,1,distr2,280,24,50,1,3,19,50,43,True,1476494397422.0,speaker,aqua not green,877.0,1.0,3,12,9.0,2.0,human
8456-e,1476992868549.0,36,split,target,114,56,50,3,1,distr1,131,71,50,2,3,distr2,156,22,50,1,2,5,22,25,True,1476992860988.0,speaker,"Not the bright green, not the forest green (grren\blue), the other darker green",640.0,1.0,13,62,42.0,8.0,human
6547-745,1476997417719.0,49,far,target,223,99,50,2,2,distr2,49,77,50,1,1,distr1,156,66,50,3,3,61,79,35,True,1476997416157.0,speaker,blue,313.0,1.0,1,4,4.0,1.0,human
7208-8,1476989805015.0,47,split,target,269,71,50,1,2,distr1,243,48,50,3,3,distr2,225,4,50,2,1,10,29,28,True,1476989802706.0,speaker,purple,21.0,1.0,1,6,6.0,1.0,human
1034-2,1476989087652.0,47,far,distr1,288,49,50,2,3,target,349,12,50,3,2,distr2,80,10,50,1,1,25,28,51,False,1476989083238.0,speaker,pale purp,206.0,0.0,2,8,8.0,2.0,human
8757-5,1459897370416.0,8,split,distr1,185,10,50,3,3,target,154,11,50,2,2,distr2,334,54,50,1,1,7,47,26,False,1459897312498.0,speaker,MTG,103.0,0.0,1,3,3.0,1.0,human
0022-7,1476504126042.0,46,split,target,301,25,50,3,3,distr2,148,68,50,2,1,distr1,316,10,50,1,2,13,54,54,True,1476504121464.0,speaker,"the brighter purple one, not the muted one",223.0,1.0,8,34,25.0,5.0,human
1543-e,1476995567477.0,11,split,distr1,167,68,50,3,1,distr2,24,33,50,2,3,target,180,83,50,1,2,13,48,46,False,1476995557190.0,speaker,"sea foam green, the one that is a little brighter and lighter",306.0,0.0,12,49,36.0,7.0,human
3206-1,1476993252430.0,43,close,target,317,86,50,3,1,distr2,317,19,50,2,3,distr1,334,34,50,1,2,15,18,8,True,1476993242746.0,speaker,neon pink,295.0,1.0,2,8,8.0,2.0,human
1420-4,1476499383312.0,13,close,target,236,30,50,3,3,distr1,210,4,50,2,1,distr2,210,51,50,1,2,19,15,18,True,1476499362263.0,speaker,dark blue,943.0,1.0,2,8,8.0,2.0,human
2220-9,1476992537046.0,24,close,target,207,36,50,3,1,distr2,203,48,50,2,2,distr1,198,89,50,1,3,15,5,11,True,1476992535388.0,speaker,darkest one,642.0,1.0,2,10,10.0,2.0,human
3412-4,1459885207890.0,34,far,target,41,1,50,1,3,distr1,311,55,50,2,1,distr2,215,77,50,3,2,29,29,33,True,1459885205836.0,speaker,dreary day,118.0,1.0,2,9,9.0,2.0,human
3174-b,1476992381246.0,2,split,target,183,0,50,1,3,distr2,280,55,50,2,2,distr1,330,7,50,3,1,10,30,26,True,1476992379226.0,speaker,grey,590.0,1.0,1,4,4.0,1.0,human
9720-6,1476994480853.0,7,far,target,78,5,50,1,2,distr2,318,89,50,2,3,distr1,207,35,50,3,1,23,42,44,True,1476994479320.0,speaker,grey,226.0,1.0,1,4,4.0,1.0,human
0133-f,1476996049064.0,12,split,target,333,1,50,3,2,distr2,233,36,50,2,3,distr1,329,4,50,1,1,5,26,25,True,1476996041920.0,speaker,target is not the puple grey one but the one that is more grey,,1.0,14,49,25.0,6.0,human
2580-b,1476485068180.0,8,far,target,189,49,50,3,2,distr2,172,3,50,2,3,distr1,18,81,50,1,1,50,21,32,True,1476485065963.0,speaker,blue,792.0,1.0,1,4,4.0,1.0,human
3319-d,1476992067090.0,48,far,target,125,13,50,2,2,distr1,238,70,50,1,3,distr2,129,68,50,3,1,50,25,74,True,1476992060603.0,speaker,"not blue, not bright green",250.0,1.0,5,21,15.0,3.0,human
5090-b,1476994479952.0,18,close,target,77,69,50,1,2,distr2,85,53,50,3,1,distr1,62,94,50,2,3,13,7,19,True,1476994476163.0,speaker,bright yellow green,539.0,1.0,3,17,17.0,3.0,human
8330-f,1476484396256.0,47,close,target,114,14,50,3,2,distr2,174,23,50,1,1,distr1,159,25,50,2,3,9,13,6,True,1476484386369.0,speaker,oops,549.0,1.0,1,4,4.0,1.0,human
8663-3,1476504458267.0,28,far,target,157,68,50,1,1,distr1,231,60,50,2,3,distr2,43,83,50,3,2,61,40,72,True,1476504452221.0,speaker,green,819.0,1.0,1,5,5.0,1.0,human
7967-5,1476502605272.0,11,split,target,12,93,50,2,1,distr2,47,53,50,3,3,distr1,353,55,50,1,2,19,38,47,True,1476502602672.0,speaker,orange tint,232.0,1.0,2,10,10.0,2.0,human
4139-d,1459886443847.0,10,split,target,117,20,50,2,2,distr1,152,31,50,1,1,distr2,315,28,50,3,3,8,57,44,True,1459886442499.0,speaker,Yes.,181.0,1.0,1,3,3.0,1.0,human
1545-9,1476489075586.0,38,far,target,16,3,50,2,2,distr2,345,78,50,3,1,distr1,307,94,50,1,3,32,27,26,True,1476489072923.0,speaker,gray,233.0,1.0,1,4,4.0,1.0,human
7208-8,1476989774888.0,44,close,target,271,50,50,3,3,distr2,234,79,50,1,2,distr1,283,74,50,2,1,7,12,16,True,1476989770442.0,speaker,purple darker,21.0,1.0,2,12,12.0,2.0,human
8855-6,1477002440830.0,4,far,target,93,11,50,1,2,distr2,222,49,50,2,1,distr1,301,10,50,3,3,36,40,23,True,1477002437360.0,speaker,grey,312.0,1.0,1,4,4.0,1.0,human
4742-9,1476990126199.0,42,far,target,5,48,50,1,1,distr2,271,27,50,2,3,distr1,100,20,50,3,2,49,31,43,True,1476990124790.0,speaker,red?ish,484.0,1.0,1,6,6.0,2.0,human
8002-d,1476469794185.0,23,split,target,152,69,50,2,3,distr1,91,33,50,3,2,distr2,99,2,50,1,1,16,32,24,True,1476469784997.0,speaker,bright green not camo,154.0,1.0,4,18,15.0,3.0,human
3506-5,1476989170949.0,30,far,target,307,10,50,2,1,distr2,167,30,50,3,3,distr1,48,95,50,1,2,52,39,39,True,1476989169058.0,speaker,the 1 odd one tht isnt blue or yellow,210.0,1.0,8,28,23.0,6.0,human
6520-0,1476496117486.0,3,split,target,280,83,50,3,1,distr1,248,72,50,1,3,distr2,231,1,50,2,2,14,29,33,True,1476496115788.0,speaker,purple,232.0,1.0,1,6,6.0,1.0,human
6661-0,1476475292545.0,35,close,target,94,22,50,2,1,distr1,162,54,50,3,2,distr2,133,26,50,1,3,17,7,12,True,1476475290775.0,speaker,greyer,319.0,1.0,1,6,6.0,1.0,human
6377-0,1476991948621.0,9,close,target,291,69,50,2,2,distr1,311,94,50,1,3,distr2,280,58,50,3,1,11,6,17,True,1476991945825.0,listener,"ok, got it\",575.0,1.0,3,7,5.0,2.0,human
2806-5,1459892405504.0,4,split,target,260,33,50,2,2,distr2,301,94,50,1,1,distr1,223,41,50,3,3,13,24,34,True,1459892400822.0,speaker,dark,69.0,1.0,1,4,4.0,1.0,human
2427-e,1476989917697.0,13,close,target,93,48,50,3,1,distr1,88,27,50,2,3,distr2,133,71,50,1,2,10,10,18,True,1476989913910.0,speaker,"green, not the bright one or the sage",490.0,1.0,8,29,18.0,4.0,human
5472-0,1459897519604.0,20,close,target,291,20,50,3,1,distr2,338,23,50,1,3,distr1,314,7,50,2,2,13,11,12,True,1459897517906.0,speaker,purple,14.0,1.0,1,6,6.0,1.0,human
6860-8,1476996390057.0,14,split,distr2,182,97,50,1,1,distr1,332,15,50,2,2,target,223,17,50,3,3,19,40,63,False,1476996388690.0,speaker,blue,352.0,0.0,1,4,4.0,1.0,human
6619-3,1476995962619.0,41,close,target,232,6,50,3,3,distr2,206,36,50,1,2,distr1,25,3,50,2,1,8,15,19,True,1476995959566.0,speaker,purple gray,382.0,1.0,2,10,10.0,2.0,human
9617-0,1476475465007.0,31,close,target,192,0,50,1,2,distr1,267,3,50,3,3,distr2,151,9,50,2,1,5,12,17,True,1476475460387.0,speaker,"of the two grays, the lighter one",746.0,1.0,7,26,18.0,4.0,human
1325-8,1459885638133.0,20,split,target,296,0,50,1,1,distr1,164,9,50,2,3,distr2,303,58,50,3,2,12,29,29,True,1459885597062.0,speaker,Cloest to gray,82.0,1.0,3,12,10.0,2.0,human
9666-b,1459889482433.0,46,split,distr1,260,10,50,1,1,distr2,325,75,50,2,2,target,229,24,50,3,3,10,31,25,False,1459889478992.0,speaker,bluish pink,160.0,0.0,2,10,10.0,2.0,human
8343-d,1476503117478.0,41,split,target,41,14,50,1,1,distr1,24,11,50,3,2,distr2,102,88,50,2,3,9,37,44,True,1476503114102.0,speaker,the darker grey,402.0,1.0,3,13,10.0,2.0,human
8953-9,1476470288192.0,28,far,target,166,76,50,2,2,distr2,210,31,50,3,1,distr1,257,51,50,1,3,61,39,21,True,1476470286630.0,speaker,teal,670.0,1.0,1,4,4.0,1.0,human
6547-7,1476990009757.0,47,far,distr2,204,99,50,2,1,target,39,81,50,1,3,distr1,356,0,50,3,2,32,55,27,False,1476990007647.0,speaker,brightest,607.0,0.0,1,9,9.0,1.0,human
8925-0,1476995190680.0,25,far,target,180,0,50,3,1,distr2,226,79,50,1,3,distr1,31,79,50,2,2,29,33,61,True,1476995186782.0,speaker,gray,383.0,1.0,1,4,4.0,1.0,human
0936-f,1476991802458.0,42,far,target,152,24,50,1,1,distr2,38,61,50,3,3,distr1,335,56,50,2,2,61,34,48,True,1476991799026.0,speaker,color of ocean,428.0,1.0,3,12,10.0,2.0,human
7736-e,1476995036151.0,50,far,target,169,72,50,2,2,distr1,9,42,50,3,1,distr2,215,6,50,1,3,61,34,27,True,1476995034030.0,speaker,teal,199.0,1.0,1,4,4.0,1.0,human
6682-b,1476469261576.0,6,split,target,221,92,50,2,3,distr2,124,55,50,3,2,distr1,272,80,50,1,1,15,66,66,True,1476469258358.0,speaker,blue,679.0,1.0,1,4,4.0,1.0,human
4340-c,1476992645345.0,10,split,target,209,12,50,2,1,distr1,222,34,50,3,2,distr2,322,61,50,1,3,12,30,32,True,1476992644103.0,speaker,gray,222.0,1.0,1,4,4.0,1.0,human
1136-b,1476990272514.0,29,split,target,309,6,50,3,3,distr1,3,2,50,1,2,distr2,217,80,50,2,1,8,28,29,True,1476990270281.0,speaker,the gray that has a purple tint,458.0,1.0,7,25,14.0,3.0,human
0851-9,1476992564713.0,19,split,target,192,18,50,1,2,distr1,73,8,50,3,3,distr2,19,75,50,2,1,16,39,32,True,1476992559772.0,speaker,the bluish gray is the correct  one,451.0,1.0,7,28,20.0,4.0,human
9086-a,1476499205916.0,36,split,target,144,3,50,2,2,distr2,355,82,50,3,1,distr1,23,15,50,1,3,16,36,25,True,1476499203445.0,speaker,grey,286.0,1.0,1,4,4.0,1.0,human
7727-b,1476493828223.0,15,close,target,210,72,50,3,1,distr2,196,17,50,1,3,distr1,226,34,50,2,2,13,16,18,True,1476493826307.0,speaker,brightest one,546.0,1.0,2,12,12.0,2.0,human
0426-b,1476997400969.0,19,split,target,83,14,50,2,1,distr2,211,40,50,1,3,distr1,114,20,50,3,2,8,37,40,True,1476997388306.0,listener,so where is your laptop ie which city,358.0,1.0,8,30,12.0,3.0,human
9817-a,1459890191229.0,10,far,target,173,20,50,2,2,distr1,280,11,50,3,3,distr2,23,29,50,1,1,32,33,25,True,1459890190197.0,speaker,the bluish square,25.0,1.0,3,15,12.0,2.0,human
5404-e,1476999101896.0,29,close,target,215,79,50,2,3,distr1,228,66,50,1,2,distr2,222,28,50,3,1,12,10,14,True,1476999098261.0,speaker,"light blue, not the dullest",300.0,1.0,5,22,16.0,3.0,human
7690-c,1476993306318.0,16,split,distr1,203,3,50,2,1,distr2,59,36,50,1,3,target,260,3,50,3,2,6,34,29,False,1476993299055.0,speaker,its brighter,222.0,0.0,2,11,8.0,1.0,human
6366-e,1476996207610.0,17,far,target,338,74,50,2,3,distr1,33,39,50,3,1,distr2,247,30,50,1,2,38,31,47,True,1476996206566.0,speaker,pink,345.0,1.0,1,4,4.0,1.0,human
9258-7,1477002600145.0,5,far,target,176,49,50,3,1,distr1,31,31,50,1,2,distr2,310,95,50,2,3,37,49,47,True,1477002599164.0,speaker,blue,232.0,1.0,1,4,4.0,1.0,human
2362-3,1476490151364.0,49,split,target,86,45,50,1,3,distr1,62,62,50,2,1,distr2,356,70,50,3,2,13,66,61,True,1476490140473.0,speaker,nice job,843.0,1.0,2,7,7.0,2.0,human
3843-c,1459880377985.0,46,far,target,211,71,50,1,2,distr1,178,85,50,2,1,distr2,356,63,50,3,3,41,46,72,True,1459880379078.0,speaker,Hopefully we get something,385.0,1.0,4,23,21.0,3.0,human
4804-8,1476988940464.0,34,far,target,358,85,50,3,2,distr2,300,26,50,1,3,distr1,319,0,50,2,1,30,34,24,True,1476988935347.0,speaker,red,234.0,1.0,1,3,3.0,1.0,human
1847-c,1476502266927.0,11,split,target,276,11,50,2,3,distr1,9,23,50,3,2,distr2,309,68,50,1,1,18,22,29,True,1476502265007.0,speaker,purple,74.0,1.0,1,6,6.0,1.0,human
8580-e,1476988725974.0,24,split,target,167,23,50,2,2,distr1,143,40,50,1,3,distr2,333,19,50,3,1,15,41,55,True,1476988721511.0,speaker,not purple.  it is more like blue then green,263.0,1.0,9,34,19.0,4.0,human
6536-6,1476991909260.0,9,close,target,59,17,50,2,1,distr2,124,6,50,3,3,distr1,25,7,50,1,2,17,12,14,True,1476991900756.0,speaker,beige,377.0,1.0,1,5,5.0,1.0,human
2345-7,1476473054720.0,20,close,target,118,45,50,1,1,distr1,91,43,50,2,2,distr2,109,22,50,3,3,6,12,11,True,1476473053019.0,speaker,real green,286.0,1.0,2,9,9.0,2.0,human
2955-4,1477002225635.0,40,close,target,121,62,50,3,2,distr2,90,56,50,1,3,distr1,80,82,50,2,1,13,7,10,True,1477002218817.0,speaker,grenn,319.0,1.0,1,5,5.0,1.0,human
7241-4,1476487636951.0,15,split,target,115,11,50,2,2,distr2,119,76,50,3,1,distr1,50,7,50,1,3,12,29,34,True,1476487623365.0,listener,hmm,652.0,1.0,1,3,3.0,1.0,human
3720-1,1459883283813.0,25,close,distr2,131,98,50,3,1,target,124,76,50,1,2,distr1,91,71,50,2,3,7,6,9,False,1459883280406.0,speaker,green,182.0,0.0,1,5,5.0,1.0,human
0517-a,1476481860223.0,7,far,target,167,75,50,3,2,distr1,102,11,50,2,3,distr2,338,69,50,1,1,26,82,50,True,1476481858506.0,speaker,teal,549.0,1.0,1,4,4.0,1.0,human
4926-1,1476507630327.0,50,split,target,98,33,50,2,3,distr1,62,47,50,3,1,distr2,62,3,50,1,2,15,23,28,True,1476507615484.0,speaker,not yellowish,880.0,1.0,2,12,9.0,1.0,human
6547-745,1476997149624.0,34,close,target,252,63,50,3,1,distr2,251,44,50,2,2,distr1,269,73,50,1,3,6,6,9,True,1476997136491.0,speaker,bright blue purple,313.0,1.0,3,16,16.0,3.0,human
2375-f,1476490679423.0,37,far,target,128,97,50,3,1,distr2,327,85,50,1,3,distr1,237,60,50,2,2,79,101,34,True,1476490677973.0,speaker,color of grass,223.0,1.0,3,12,10.0,2.0,human
4711-d,1476995157054.0,46,far,target,214,49,50,2,1,distr2,109,34,50,3,2,distr1,28,73,50,1,3,48,51,45,True,1476995147304.0,speaker,blue,273.0,1.0,1,4,4.0,1.0,human
3720-1,1459883272623.0,24,close,distr2,111,53,50,1,2,distr1,89,54,50,2,3,target,86,41,50,3,1,6,8,6,False,1459883271382.0,speaker,dark green,182.0,0.0,2,9,9.0,2.0,human
1903-c,1476488178154.0,47,far,target,274,83,50,2,1,distr2,159,52,50,1,2,distr1,336,87,50,3,3,30,56,79,True,1476488176863.0,speaker,purple,789.0,1.0,1,6,6.0,1.0,human
2269-9,1476990555875.0,1,far,target,280,15,50,2,1,distr2,5,65,50,3,3,distr1,272,76,50,1,2,22,31,42,True,1476990553477.0,speaker,greyer purple,201.0,1.0,2,12,12.0,2.0,human
9903-d,1476489927304.0,33,split,target,26,67,50,1,2,distr2,174,82,50,3,3,distr1,11,35,50,2,1,17,55,58,True,1476489925385.0,speaker,orange,865.0,1.0,1,6,6.0,1.0,human
9013-6,1476991521750.0,3,close,target,81,88,50,1,3,distr2,140,84,50,3,2,distr1,96,71,50,2,1,8,13,8,True,1476991520241.0,speaker,bright yellow green,407.0,1.0,3,17,17.0,3.0,human
3112-8,1476473015033.0,8,split,target,8,51,50,2,3,distr2,218,34,50,1,2,distr1,339,84,50,3,1,16,39,41,True,1476473012595.0,speaker,"The dull, orange-red.",698.0,1.0,3,16,13.0,3.0,human
3248-2,1476999421601.0,7,close,target,85,63,50,3,1,distr1,148,82,50,1,2,distr2,139,88,50,2,3,14,12,5,True,1476999417747.0,speaker,olive,584.0,1.0,1,5,5.0,1.0,human
0519-9,1476501551903.0,19,close,distr2,123,85,50,3,3,distr1,77,73,50,1,2,target,101,54,50,2,1,12,10,12,False,1476501544886.0,speaker,the only one that isn't bright,955.0,0.0,6,25,9.0,2.0,human
2202-1,1476990173427.0,29,far,target,90,79,50,1,3,distr2,245,46,50,3,1,distr1,199,10,50,2,2,43,74,21,True,1476990171259.0,speaker,green,254.0,1.0,1,5,5.0,1.0,human
6803-b,1476994130068.0,41,close,target,141,36,50,3,1,distr2,164,47,50,1,3,distr1,134,48,50,2,2,7,10,14,True,1476994122326.0,speaker,the target is like a dull mint green,370.0,1.0,8,29,23.0,5.0,human
8954-7,1477000967873.0,44,close,target,94,36,50,3,1,distr1,140,77,50,2,2,distr2,130,44,50,1,3,15,8,10,True,1477000964477.0,speaker,dull green,258.0,1.0,2,9,9.0,2.0,human
4647-2,1459886996112.0,12,split,target,84,23,50,1,3,distr2,88,85,50,3,1,distr1,167,43,50,2,2,18,24,29,True,1459886992892.0,speaker,the most drab olive green,189.0,1.0,5,21,14.0,3.0,human
4120-1,1476990407745.0,11,close,distr1,325,43,50,3,1,target,338,27,50,1,2,distr2,297,14,50,2,3,8,10,13,False,1476990403534.0,speaker,lighter pink,502.0,0.0,2,11,11.0,2.0,human
3159-0,1476995379216.0,11,close,target,136,83,50,2,3,distr2,107,45,50,3,2,distr1,156,84,50,1,1,9,12,15,True,1476995377739.0,speaker,brightest green,345.0,1.0,2,14,14.0,2.0,human
0069-8,1476498402516.0,42,far,target,259,67,50,2,1,distr1,24,67,50,1,3,distr2,107,9,50,3,2,55,45,34,True,1476498378619.0,speaker,'... rain' ;),324.0,1.0,2,6,6.0,2.0,human
9975-6,1476477107596.0,33,close,distr2,92,48,50,3,2,target,83,63,50,2,3,distr1,68,63,50,1,1,7,7,12,False,1476477101525.0,speaker,not yellow but the green-ish yellow,319.0,0.0,6,29,20.0,4.0,human
3603-b,1476998239350.0,33,split,distr1,296,93,50,1,1,distr2,55,53,50,2,3,target,325,75,50,3,2,16,69,78,False,1476998237604.0,listener,or just bright pink,549.0,0.0,4,16,14.0,3.0,human
9444-5,1476503188969.0,3,split,distr1,55,50,50,2,3,target,53,90,50,3,2,distr2,359,30,50,1,1,12,53,46,False,1476503149718.0,speaker,hahaha,819.0,0.0,1,6,6.0,1.0,human
2386-b,1476991056523.0,32,far,target,121,79,50,1,3,distr2,324,19,50,3,2,distr1,351,67,50,2,1,86,71,22,True,1476991055305.0,speaker,it is the green one,436.0,1.0,5,15,8.0,2.0,human
2066-9,1476992119862.0,6,far,target,255,10,50,2,3,distr2,218,67,50,3,1,distr1,42,77,50,1,2,45,22,63,True,1476992117456.0,speaker,grey,582.0,1.0,1,4,4.0,1.0,human
8925-0,1476995017808.0,11,close,distr2,291,62,50,3,3,distr1,309,53,50,1,2,target,264,60,50,2,1,18,13,7,False,1476995013916.0,speaker,"purple, not the pinkish ones",383.0,0.0,5,23,17.0,3.0,human
0070-1,1476492168512.0,1,far,distr2,79,80,50,2,1,target,19,76,50,1,3,distr1,301,84,50,3,2,45,59,97,False,1476492161154.0,speaker,the color hunters wear,324.0,0.0,4,19,16.0,3.0,human
7708-f,1476490049016.0,33,far,target,31,73,50,3,1,distr2,257,92,50,2,3,distr1,202,43,50,1,2,46,65,30,True,1476490045419.0,speaker,orange,855.0,1.0,1,6,6.0,1.0,human
7486-a,1476493446793.0,10,close,target,330,36,50,2,2,distr1,306,4,50,3,1,distr2,7,26,50,1,3,19,17,17,True,1476493445847.0,speaker,Pink,897.0,1.0,1,4,4.0,1.0,human
